words,tags,length
"1407,373,1665,2417,264,3072,2648,373,1665,2417,1151,1946,3278,373,1870,1983,2460,3300,3412,71,2417,2891,2337,3278,2448,3486,774,3300,3174,549,2891,2926,426,2246,894,3278,3300,3665,2799,1891,2587,3715,3300,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,373,1870,3769,3900,2074,2177,3167,3908,2005,2891,3278,373,1870,3244,3687,2587,3715,3030,1486,2891,2417,1186,3278,1226,1870,132,3733,2132,2291,1529,3278,2806,3698,895,288,1336,1996,2587,1226,1665,2417,1673,1529,2806,680,2891,3278,373,1870,3696,3687,3812,3151,2104,2891,3278,373,1870,1091,293,2891,3354,2587,3715,3300,3541,895,2351,2086,2891,3278,373,1870,1614,2417,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,3300,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,373,1870,1614,2417,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,946,2832,2029,2587,3715,373,1870,1133,373,1665,2417,1407,1946,3122,132,3300,399,2799,1891,2891,426,2891,3278,373,1870,3696,3687,3812,3151,2104,2891,3278,373,1870,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",221
"1407,3283,1946,3278,2468,2658,2963,71,3283,2891,2337,2587,3715,3825,308,987,505,2468,3354,2891,1960,3278,2468,1133,1407,3283,1946,3665,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,2963,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,2963,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,2468,774,2963,3419,549,2891,2926,426,2246,894,3278,2963,3665,2799,1891,2587,3715,1942,2963,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,1942,2963,3541,895,2351,2086,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,293,2891,3354,3278,946,3665,2832,2029,2587,3715,2468,1133,3283,1407,1946,3122,132,2963,399,2799,1891,2891,426,2891,3278,2468,3696,2132,3283,3812,3151,2104,2891,3278,2468,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",219
"1407,3283,3278,2468,3665,2460,3300,71,3283,2891,2337,2587,3825,3283,987,505,2468,3354,2891,1960,3278,1133,1407,2417,1946,2468,3665,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,3300,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,3300,1402,3412,71,2587,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,1407,3283,3278,2468,3486,774,3300,3419,549,2891,2926,426,2246,2513,894,3278,3300,3665,2799,1891,2587,3715,1942,3300,3541,2780,3278,895,2351,2086,3278,3167,2836,1787,399,2351,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,946,1934,549,2992,3283,1673,3493,2746,1934,3283,2190,1951,3762,3278,940,636,1994,3762,3493,3422,2927,3078,3686,2582,1089,1951,1247,3151,2104,2891,3278,2468,2620,1417,2533,1113,1486,288,3825,3283,2891,1186,2587,3715,1942,2468,1133,2417,1407,1946,3122,132,3300,399,2799,1891,2891,264,2992,2468,132,3733,2132,2291,1529,2806,3698,3177,2132,3283,3278,940,2468,1417,2533,3030,943,288,1186,2587,3715,1942,3300,3541,895,2351,2086,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,3300,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,946,2832,3283,2891,2029,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",276
"1407,373,1665,2417,1946,3278,373,1870,1983,2460,3300,71,373,1665,2417,2891,2337,2587,220,1665,2417,987,505,373,1870,3354,2891,1960,3278,373,1870,1133,1407,2417,1946,3665,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,3300,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,3300,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,373,1870,774,3300,3419,549,2891,2926,426,2246,894,3278,3300,3665,2799,1891,2587,3715,1942,3300,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,373,1870,3769,3900,2074,2177,3167,3908,2005,2891,3278,373,1870,3244,2132,373,1665,2417,264,2343,258,549,2891,2773,676,2587,3715,1942,3300,3541,895,2351,2086,3278,1614,373,1665,2417,2132,264,258,549,2773,676,2343,3107,3151,2891,2104,3278,373,1870,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,3300,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,373,1665,2417,2132,264,258,549,2773,676,2343,3107,3151,2891,2104,3278,373,1870,895,1091,293,2891,3354,3278,946,3665,2832,2029,2587,3715,373,1870,1133,2417,1407,1946,3122,132,3300,399,2799,1891,2891,426,2891,3278,373,1870,3696,3687,264,2343,258,549,2891,2773,676,3812,3151,2104,2891,3278,373,1870,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",266
"1407,3283,1946,3278,2468,3665,2460,2963,71,3283,2891,2337,2587,3825,308,987,505,2468,3354,2891,1960,3278,2468,1133,1407,2417,1946,3665,1133,2471,3174,3905,3167,617,1006,1402,3765,3716,2963,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,2963,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,2468,111,774,2963,3419,549,2891,2926,426,2246,894,3278,2963,3665,2799,1891,2587,3715,1942,2963,3541,3167,2836,1787,399,2351,3030,943,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,1942,2963,3541,895,2351,2086,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,1099,2029,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,1099,2029,2891,3354,3278,946,3665,2460,2963,2832,2029,2587,3715,2468,1133,2417,1407,1946,3122,132,2963,399,2799,1891,2891,426,2891,3278,2468,3696,3687,3812,3151,2104,2891,3278,2468,1091,1099,2029,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",224
"1133,1407,3283,1946,3278,2468,111,2460,2963,71,3283,2891,1960,2337,3278,3103,712,3354,505,1960,2587,2468,111,774,2963,3419,549,2891,2926,426,2246,2513,894,3278,2963,3665,2799,1891,2587,3715,2963,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,3030,1486,2891,2417,1186,3278,2992,2468,132,3733,2132,2291,1529,3278,2806,3698,895,288,1336,1996,2587,2992,3283,1673,1529,2806,680,2891,3278,2468,3696,2132,3283,3812,3151,2104,2891,3278,2468,1091,293,2891,3354,2587,3715,2963,3541,895,2351,2086,2891,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,946,2832,2029,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",179
"1407,3283,1946,3278,2468,2658,2963,3412,71,3283,2891,1960,2337,2587,220,1108,987,505,2468,3354,2891,1960,3278,2468,1133,1407,3283,1946,3665,1133,2471,3174,3905,3167,3288,1006,2310,3765,3716,2963,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,2963,2310,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,2468,3486,774,2963,3419,549,2891,2926,426,2460,2963,2246,2513,894,3278,2963,3665,636,2513,2278,2799,1891,2587,3715,2963,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,2963,3541,895,2351,2086,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,3748,3167,293,2891,3354,3278,2971,2912,2723,2971,1225,2101,399,251,2673,1951,2891,90,2587,3715,2448,895,2832,2029,2587,3715,2963,2836,1787,154,2821,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,2468,3825,2132,3283,3107,3151,2891,2104,3278,895,1091,3748,264,293,2891,3354,3278,946,3665,2832,2029,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",212
"1407,3283,1946,3278,373,1870,1983,2460,3300,3412,71,3283,2891,1960,2337,2587,3825,308,987,505,373,1870,3354,2891,1960,3278,373,1870,1133,1407,3283,1946,3665,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,3300,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,3300,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,505,373,1870,3354,1960,895,275,1151,2587,1407,3283,3419,3072,867,549,1946,3278,373,1870,111,774,3300,3419,549,2891,2926,426,2246,2513,894,3278,3300,3665,2799,1891,2587,3715,3300,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,373,1870,3769,3900,2074,2177,3167,3908,2005,2891,3278,373,1870,3244,2132,3283,264,549,2891,676,2587,3715,3300,3541,895,2351,2086,2891,3278,373,1870,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,887,405,2891,2029,2746,1614,2132,549,2891,676,3107,3151,2891,2104,3278,373,1870,3825,258,549,895,1091,3170,3278,2448,895,2832,258,549,2251,2891,887,405,2891,2029,2927,2587,3715,3300,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,3283,2132,3107,3151,2891,2104,3278,373,1870,895,1091,3170,3278,946,2620,2832,373,2773,887,405,2891,2029,2746,1614,2132,549,2891,676,3107,3151,2891,2104,3278,373,1870,3825,258,549,895,1091,3170,3278,946,2620,2832,258,549,2251,2891,887,405,2891,2029,2927,2587,3715,373,1870,1133,2417,1407,264,3300,3072,867,549,1946,3122,132,3300,399,2799,1891,426,2891,3278,373,1870,3696,3687,264,549,2891,676,3812,3151,2104,2891,3278,373,1870,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",324
"1407,3283,1946,3278,373,1870,111,2460,3300,3412,71,3283,2891,2337,2587,3825,3283,987,505,373,1870,3354,2891,1960,3278,373,1870,1133,1407,2417,1727,1133,2471,3174,3905,264,3288,1006,1402,3765,3716,3300,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,264,51,207,2460,3300,1402,3412,71,3278,2754,15,264,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,373,1870,774,3300,3174,549,2891,2926,426,2246,894,3278,3300,3665,2799,1891,2587,3715,3300,3541,264,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,373,1870,3769,3900,2074,2177,264,3908,2005,2891,3278,373,1870,3244,2132,3283,2587,3715,3300,3541,895,2351,2086,2891,3278,373,1870,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,3300,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,373,1870,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2300,2832,2029,2587,3715,373,1870,1133,3283,1407,1946,3122,132,3300,399,2799,1891,2891,426,2891,3278,373,1870,3696,3687,3812,3151,2104,2891,3278,373,1870,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",226
"1407,373,1379,2417,1946,3278,2468,111,2460,2963,71,373,1379,2417,2891,2337,2587,3715,3825,308,987,505,373,1870,3354,2891,1960,3278,2468,1133,1407,2417,1727,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,2963,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,2963,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,2468,774,2963,3419,549,2891,2926,426,2246,894,3278,2963,3665,2799,1891,2587,3715,1942,2963,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,373,1379,2417,2587,3715,1942,2963,3541,895,2351,2086,3278,1614,373,1379,2417,2132,3107,3151,2891,2104,3278,2468,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,373,1379,2417,2132,3107,3151,2891,2104,3278,2468,895,1091,293,2891,3354,3278,946,3665,2832,2029,2587,3715,2468,1133,2417,1407,1946,3122,132,2963,399,2799,1891,2891,426,2891,3278,2468,3696,3687,3812,3151,2104,2891,3278,2468,1091,293,2891,3354,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",229
"1407,3283,1946,3278,2468,3665,2460,2963,71,3283,2891,2337,2587,3825,308,987,505,2468,3354,2891,1960,3278,2468,1133,1407,2417,1946,3665,1133,2471,3174,3905,3167,3288,1006,1402,3765,3716,2963,3639,2891,15,3278,2448,3825,258,1960,2891,2337,636,2513,3167,51,207,2460,2963,1402,3412,71,3278,2754,15,3167,3412,71,2891,3278,258,1960,895,275,1151,2587,3715,2468,111,774,2963,3419,549,2891,2926,426,2246,2513,894,3278,2963,3665,2799,1891,2587,3715,1942,2963,3541,3167,2836,1787,399,2351,3030,943,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,1942,2963,3541,895,2351,2086,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,1942,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,1614,3283,2132,3107,3151,2891,2104,3278,2468,895,1091,3170,3278,946,3665,2460,2963,2832,2029,2587,3715,2468,1133,2417,1407,1946,3122,132,2963,399,2799,1891,2891,426,2891,3278,2468,3696,3687,3812,3151,2104,2891,3278,2468,1091,3170,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",218
"1133,1407,3283,1946,3278,2468,111,2460,2963,71,3283,2891,1960,2337,3278,3103,712,3354,505,1960,2587,2468,111,774,2963,3419,549,2891,2926,426,2246,2513,894,3278,2963,3665,2799,1891,2587,3715,2963,3541,3167,2836,1787,399,2351,3030,1486,2891,2086,3278,3765,2526,2468,3769,3900,2074,2177,3167,3908,2005,2891,3278,2468,3244,2132,3283,2587,3715,2963,3541,895,2351,2086,2891,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,2448,895,2832,2029,2587,3715,2963,2836,1787,399,2351,2086,3278,3825,2104,2891,3151,3733,3169,2526,2891,3278,2468,1614,3283,2132,3107,3151,2891,2104,3278,895,1091,293,2891,3354,3278,946,2832,2029,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",134
